,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
917270,31.19665692515664,2.9951780869793123,1.133449472952998,1.0,0.0,0.0,1.0,0.0
667554,23.61391425262076,0.0919788100594403,1.6461017734527534,1.0,1.0,1.0,1.0,0.0
591614,4.62248966671581,1.8680076292709176,2.295282505605674,1.0,0.0,0.0,1.0,0.0
892361,11.22618108489966,6.503468779477812,1.4082669027138464,1.0,0.0,1.0,1.0,0.0
257340,0.423760924759799,0.821573694301466,0.5149619674896522,0.0,0.0,0.0,0.0,0.0
83714,4.540159764804671,0.1370261576724141,4.005676889066796,1.0,0.0,0.0,1.0,1.0
241122,57.86679922543229,0.4511929931471966,0.2188301284883507,1.0,0.0,0.0,1.0,0.0
376805,6.078928112105157,0.0324009345039886,0.5125841077009039,1.0,0.0,0.0,1.0,0.0
589884,10.634781350126207,0.6318578955313586,1.2920356635924188,1.0,0.0,0.0,1.0,0.0
753247,11.086910825321135,0.9775444817615944,1.455242929411956,1.0,0.0,0.0,0.0,0.0
392857,30.449467991894817,0.0439308883769805,0.5087590125404675,1.0,0.0,0.0,1.0,0.0
657022,209.86771071075592,0.0217625763580075,0.4992344803764622,1.0,0.0,0.0,0.0,0.0
843628,36.19023739261526,4.63155261379793,2.851604079649736,1.0,0.0,0.0,1.0,0.0
553973,3.2799032102768466,0.1448450618751267,0.611241990399799,1.0,0.0,0.0,1.0,0.0
737673,6.331301187564625,0.1533160171420701,0.2150404020640059,1.0,0.0,0.0,1.0,0.0
991793,10.848661567538311,2.078202636792492,4.297154022190836,1.0,0.0,0.0,1.0,1.0
729088,6.751951363014372,0.022310544642112,2.979981462784526,1.0,0.0,0.0,1.0,0.0
15236,0.3408113427316868,2.6619230680470225,1.662842695228465,0.0,0.0,0.0,0.0,0.0
326264,12.279477322229376,0.5415368131033546,0.2395313114674543,1.0,1.0,0.0,1.0,0.0
46398,79.06457850620366,1.5670284570756092,0.5914440087961732,1.0,1.0,0.0,1.0,0.0
779331,5.0116474594528455,4.949325172097414,0.5496291389833435,1.0,0.0,0.0,0.0,0.0
678024,1.876722946002356,0.6481249458865481,2.093194249246068,0.0,1.0,0.0,0.0,0.0
916830,102.65847423547538,1.3597739499330397,3.8770814990902513,1.0,0.0,0.0,1.0,1.0
193913,9.330416304345269,0.6875599635722985,0.3706320768462299,1.0,0.0,0.0,0.0,0.0
809202,2.717697822523088,3.5967443971007302,3.15307250407277,1.0,0.0,0.0,1.0,0.0
528747,26.05617238947953,0.3451589449614411,0.297963640690654,1.0,1.0,0.0,1.0,0.0
787936,7.297868693445859,0.1249808605937019,0.8276671019408062,1.0,0.0,0.0,0.0,0.0
96636,4.3886211542121085,2.4780212693485657,5.135568772643039,1.0,1.0,0.0,1.0,1.0
993361,1.7009790558879594,0.5531469451811537,0.9026940244773236,0.0,0.0,0.0,0.0,0.0
367922,8.048147600382483,0.0686808615045752,0.6291329709554608,1.0,0.0,0.0,1.0,0.0
975849,4.944402302450522,0.6821692645468126,1.1531596839469067,1.0,0.0,0.0,1.0,0.0
100423,16.886031963433744,1.9734501593573053,2.248630938186826,1.0,0.0,0.0,1.0,0.0
632439,8.929856376602192,0.4923849484273065,1.5210806648092932,1.0,1.0,0.0,1.0,0.0
449573,5.079290177576621,0.4404417408614448,0.7458744674738639,1.0,0.0,0.0,0.0,0.0
669427,32.227768227895794,9.357802307256012,0.8916943028910719,1.0,0.0,0.0,0.0,0.0
798662,4.670714203512949,2.782665098936041,0.7190437447510951,1.0,0.0,0.0,1.0,0.0
6879,10.640205361838488,2.7366870997164745,0.1576226538152564,1.0,0.0,0.0,1.0,0.0
875474,2.9241192681630874,0.8739499069293136,0.3769219878611572,1.0,0.0,0.0,1.0,0.0
660899,1.310092519244217,0.363524389074851,2.872055724864864,0.0,1.0,0.0,1.0,0.0
694954,24.50215750569221,16.6959488172788,1.0277317831200738,1.0,0.0,0.0,1.0,0.0
908328,18.99743868959212,4.399138199381525,0.6324930998668638,1.0,1.0,0.0,0.0,0.0
411604,2.8529744195169835,0.2147774430226856,5.928107700189175,1.0,0.0,0.0,0.0,0.0
431445,5.823329064627721,1.645442038494246,1.5994149332789676,1.0,0.0,1.0,1.0,0.0
827577,40.279494113133765,12.073767561597082,0.0755591973087608,1.0,1.0,0.0,1.0,0.0
81354,488.43767301107965,0.450625986159339,3.86165528201792,1.0,0.0,0.0,1.0,1.0
131186,45.31219405293828,27.783812589520068,6.581384356112092,1.0,1.0,0.0,0.0,0.0
22851,5.090758746051008,0.0631276374636116,11.659758683780067,1.0,1.0,1.0,0.0,0.0
216066,9.442163152009808,0.3914424681426555,0.3242745782301025,1.0,1.0,0.0,1.0,0.0
53584,27.19555073152558,0.4966536309888313,0.3355453238941836,1.0,0.0,0.0,0.0,0.0
511851,4.34939325711084,1.3761596992159746,2.999239794530184,1.0,1.0,0.0,0.0,0.0
687714,15.661065696869974,0.264276513925978,3.070757300630443,1.0,0.0,0.0,0.0,0.0
348351,4.166272657534226,12.879894294514482,1.1441822190111866,1.0,0.0,1.0,1.0,0.0
223722,27.15817732963131,0.0596891241343962,0.3522390589274335,1.0,0.0,0.0,1.0,0.0
333092,1.275531874938116,6.143599225627708,0.2350433015581663,0.0,0.0,0.0,1.0,0.0
349498,31.16511178450976,4.738477265806033,1.5256682157492456,1.0,0.0,0.0,1.0,0.0
671418,32.45953023682674,0.2673911724888626,4.448878191816871,1.0,0.0,0.0,1.0,1.0
87477,54.55746144504854,1.1128582750548328,0.332164692762832,1.0,0.0,0.0,1.0,0.0
75692,49.23098705326826,8.602453913561805,1.960882271692109,1.0,0.0,0.0,1.0,0.0
778614,39.44437064463142,0.7092059412575534,0.3991251492794462,1.0,1.0,0.0,0.0,0.0
613899,6.346735405671131,0.0456830188417965,2.825922251949317,1.0,0.0,1.0,1.0,0.0
442003,9.292519570877204,0.0810173807677842,0.1648667560359784,1.0,1.0,0.0,1.0,0.0
321025,40.13847925264894,0.2255304504341521,0.5727905028751908,1.0,1.0,0.0,1.0,0.0
458003,3.2813000794437364,3.3945727166866093,2.9986754928010124,1.0,0.0,0.0,1.0,0.0
772555,10.15424125674231,6.448285590097546,3.4517273882420527,1.0,0.0,0.0,1.0,0.0
223419,4.4196077169355386,14.562408917455224,0.2465263040399569,1.0,1.0,1.0,0.0,0.0
27989,17.377492102452063,3.914170277648165,2.0279338178852573,1.0,0.0,0.0,1.0,0.0
764036,349.5517883614228,0.2272848253527986,1.3381774735754977,1.0,1.0,0.0,1.0,0.0
940795,13.583788687655469,2.7575671710147085,1.1634297304719048,1.0,1.0,0.0,1.0,0.0
87708,43.68187258944464,0.2268748636091032,5.221771631253095,1.0,0.0,0.0,1.0,1.0
361238,3.690476161144921,0.2448052030010695,2.833041562404656,1.0,0.0,0.0,1.0,0.0
488807,17.35238358880545,1.8936095010443987,0.4382396209227623,1.0,0.0,0.0,0.0,0.0
61166,7.430756234026019,2.887964980526598,0.2037849554959011,1.0,1.0,0.0,1.0,0.0
39909,18.443044434950476,21.925788981815156,0.1848162953519322,1.0,1.0,0.0,1.0,0.0
780897,45.89952058369254,0.7237927445717265,7.753243452040606,1.0,0.0,0.0,1.0,1.0
379536,25.129308099830222,0.9149077195623164,2.916157123519514,1.0,0.0,0.0,1.0,0.0
987146,5.016717020167049,0.3150314378696308,0.5391998999967578,1.0,1.0,0.0,1.0,0.0
539154,0.5436342321224616,0.3109139411048239,0.0830090063043677,0.0,1.0,0.0,1.0,0.0
753796,7.647449806762287,1.492009507948995,0.2719079604200634,1.0,1.0,0.0,0.0,0.0
747790,100.38097097624204,5.9967082956756,0.4843012653248009,1.0,0.0,0.0,0.0,0.0
781484,5.95375918312782,0.1619559382069495,2.786774010194239,1.0,0.0,0.0,0.0,0.0
679801,9.606398646322138,10.836418458077809,0.2440116931177782,1.0,0.0,1.0,1.0,0.0
842106,64.6250334302834,3.3754601938406945,1.7671956343079052,1.0,1.0,0.0,0.0,0.0
156879,2.293589371549436,2.7163537085286373,2.301237945823578,1.0,0.0,0.0,0.0,0.0
415980,122.42680699056244,0.0148933137953548,3.079799415129656,1.0,0.0,0.0,1.0,1.0
871701,14.340665586786203,1.0271481683336618,0.8815909169721386,1.0,1.0,1.0,1.0,0.0
682261,3.113492582491128,4.393964031973014,0.8072386670068004,1.0,0.0,0.0,1.0,0.0
428550,55.85258341049418,1.9164918090201224,2.948023083302065,1.0,0.0,0.0,0.0,0.0
115647,36.79400695675833,2.116121446488584,1.7458652502796297,1.0,0.0,0.0,1.0,0.0
292027,167.5303364123809,1.7211406622181349,1.002834806969189,1.0,0.0,0.0,1.0,1.0
555054,19.588026321836224,0.0452830169885677,0.6634556747871818,1.0,0.0,0.0,1.0,0.0
79949,109.51998209065658,0.121701212698575,1.725525930823498,1.0,0.0,0.0,0.0,0.0
797928,3.4558080501525765,0.4861365994119724,18.819816788734112,1.0,0.0,0.0,1.0,1.0
513451,2.180222814313375,18.523771453472303,0.7813019180856748,1.0,1.0,0.0,1.0,0.0
784168,53.43104279199584,0.0535103652625619,1.6022001319996428,1.0,0.0,0.0,0.0,0.0
545570,13.765190785301812,6.207552576910677,0.2686632483510321,1.0,0.0,0.0,0.0,0.0
590577,8.856269772692551,2.846957313516306,0.5188296297914405,1.0,0.0,0.0,1.0,0.0
522024,3.979403209660785,0.3269199500186014,0.893731151483608,1.0,0.0,0.0,0.0,0.0
387021,25.364305990605537,3.4114209797234527,2.508503306742824,1.0,0.0,0.0,1.0,0.0
236040,2.6940499600729018,0.1569688334139979,0.8529838475918936,1.0,1.0,0.0,1.0,0.0
326492,58.791496169191,98.3350389816612,0.955148940972403,1.0,0.0,0.0,1.0,1.0
288661,1.5264359428972365,0.0939975401566345,1.2916551478548242,0.0,0.0,0.0,1.0,0.0
14033,3.049347429524785,32.22335394457215,1.1179394909948288,1.0,0.0,0.0,0.0,0.0
631680,3.860875514919423,0.3567659055020578,0.3139294275749733,1.0,0.0,0.0,1.0,0.0
856975,1.1137237676945282,0.4271094363830525,0.5415510032862416,0.0,0.0,0.0,0.0,0.0
860820,63.67674488280917,0.214580820652561,1.90114854030299,1.0,1.0,0.0,1.0,0.0
943452,5.174737040742172,6.141578780586364,1.047404459382645,1.0,1.0,1.0,1.0,0.0
861591,1.814031010066773,0.7385875529650657,1.1058458452913225,0.0,1.0,0.0,1.0,0.0
682301,17.33820893984419,16.27071373249468,1.7057847001471067,1.0,0.0,0.0,1.0,0.0
740591,97.85827202195046,0.8569603037352831,0.25653656994254,1.0,0.0,0.0,0.0,0.0
515076,0.6180080967778266,0.7516720254010253,0.5780327277133229,0.0,0.0,1.0,0.0,0.0
152505,6.843826849967747,6.025250014222495,1.126793832223336,1.0,0.0,0.0,0.0,0.0
701132,111.34594129463086,0.0230825307940823,0.9285525290282562,1.0,0.0,1.0,0.0,0.0
890777,29.20048254090802,2.780406271696948,2.927874634577194,1.0,0.0,0.0,0.0,0.0
56274,5.030952643128569,12.528629034047594,8.611948161740155,1.0,1.0,0.0,1.0,1.0
226810,2.3592454402556875,0.7512915697488379,0.2584416186333403,1.0,1.0,0.0,1.0,0.0
841218,5.158505941539406,0.8462386012641886,0.9781126208556856,1.0,1.0,1.0,0.0,0.0
686658,4.754667030645023,6.4349811230943805,1.966587938429507,1.0,0.0,0.0,1.0,0.0
300451,22.07049694711796,0.2317921947412711,4.923483829251591,1.0,0.0,1.0,0.0,0.0
391101,20.572837613240186,0.1374939670798653,1.5178551805442424,1.0,1.0,0.0,0.0,0.0
694790,17.85161142720509,0.4955362263850056,4.818256920646987,1.0,1.0,0.0,1.0,1.0
555061,147.58957542057064,0.6922161047514186,0.3404869298448561,1.0,0.0,0.0,0.0,0.0
557418,32.667256499652936,3.199154984114716,1.9238311445544032,1.0,0.0,0.0,1.0,0.0
68504,1.7736847791090449,5.813102379028839,3.372045348620151,0.0,0.0,0.0,1.0,0.0
153472,17.973768508340196,0.6241430281973733,0.6121718114998036,1.0,0.0,0.0,1.0,0.0
351695,11.01831797958196,2.675667383626624,5.922874770084417,1.0,0.0,0.0,1.0,1.0
279127,1.1254265851676388,4.808384236687231,0.1604783486751022,0.0,0.0,0.0,0.0,0.0
177291,18.998629847878995,0.1520963587444966,2.2495688165083627,1.0,0.0,1.0,0.0,0.0
500937,14.547945469175756,0.30849059907163,3.244908776772587,1.0,0.0,0.0,1.0,0.0
274425,22.62884149697818,19.726393890267868,0.2095870089668345,1.0,0.0,0.0,1.0,0.0
628684,13.853750209766858,4.554734984520845,2.7140229151962414,1.0,0.0,0.0,1.0,0.0
625371,61.37590956916892,0.8689254231332832,0.9867640723995832,1.0,0.0,0.0,1.0,0.0
678679,3.1964441878893584,0.1676605359032269,0.5168892855536635,1.0,0.0,0.0,0.0,0.0
491311,55.217459364212566,0.6338598504340944,0.988410434317615,1.0,1.0,0.0,1.0,0.0
497798,4.251491106501325,0.3995784603116729,0.9106015587770424,1.0,1.0,0.0,1.0,0.0
117046,1.1204380554491296,0.699528523950759,1.2431922549263337,0.0,0.0,1.0,0.0,0.0
764389,1.629332841910967,0.1990540677515926,0.1832217144682315,0.0,0.0,0.0,1.0,0.0
692181,5.969378315770772,1.2793359568735452,3.003850407285644,1.0,1.0,0.0,0.0,0.0
193166,7.818886682489798,0.0019443535954625,2.01711820002554,1.0,0.0,0.0,1.0,0.0
214082,152.7493949209276,0.09932911927146,2.180585107032376,1.0,1.0,0.0,1.0,0.0
27776,264.0610476002706,2.2642710898039984,0.6466151460861649,1.0,1.0,0.0,0.0,0.0
597579,6.766650931622673,3.277986233151793,1.3151366955044417,1.0,0.0,1.0,1.0,0.0
169422,14.16774849218572,1.0724101716241772,0.7516829413327712,1.0,0.0,0.0,0.0,0.0
144413,12.910871635648569,0.423033530534529,0.2009705936586437,1.0,0.0,0.0,0.0,0.0
954017,3.837360839293761,0.4664539575583552,0.6106824328800152,1.0,1.0,0.0,1.0,0.0
673195,17.12910605292248,0.0392201171246138,2.7894447720128848,1.0,1.0,0.0,1.0,0.0
444217,2.694683090761508,2.953898217481416,0.4240475352335875,1.0,1.0,0.0,0.0,0.0
394189,49.59120192242336,0.0311287741407921,0.3536925819774605,1.0,0.0,0.0,1.0,0.0
846949,17.306980441403482,1.773155136757803,0.2807620335759656,1.0,1.0,0.0,0.0,0.0
820404,3.581834256034937,1.2235663753086563,1.2820912030512157,1.0,0.0,0.0,0.0,0.0
200972,6.156576959875646,4.026560044366885,3.642398846850066,1.0,1.0,0.0,1.0,0.0
797857,5.115057026380677,0.3111840984603019,1.1638386989620273,1.0,0.0,0.0,1.0,0.0
428630,2.136474259745885,0.1358015853896829,2.517945115608142,1.0,0.0,1.0,0.0,0.0
619888,6.480580435787025,10.204490176677146,0.8089509823984826,1.0,0.0,1.0,1.0,0.0
983836,25.43520936938508,4.8152618857592975,2.2088054455756923,1.0,1.0,0.0,0.0,0.0
675390,6.566232632219097,0.985283544217272,0.6370055595431842,1.0,0.0,1.0,1.0,0.0
96228,23.312344973266693,0.096111649415279,0.6702640687708417,1.0,1.0,0.0,0.0,0.0
969965,33.28218662016384,4.574063780863957,1.0728405498288442,1.0,1.0,0.0,1.0,0.0
424446,13.745709542412484,10.409967110992577,0.0136806418274644,1.0,1.0,0.0,0.0,0.0
631012,66.64721034143423,1.166647799115215,0.2820986554838897,1.0,0.0,0.0,1.0,0.0
16487,4.360749465693492,2.1511780104268445,3.115395234827933,1.0,0.0,0.0,0.0,0.0
197341,0.1749821130751218,13.894323272238635,0.5873482080669622,0.0,0.0,0.0,1.0,0.0
392759,0.3170046274083077,12.034065648097627,1.6385249159807254,0.0,0.0,1.0,0.0,0.0
496387,3.558909829566592,0.2133701497668025,1.782307504380285,1.0,0.0,0.0,0.0,0.0
726898,10.897664495565998,0.0941816689511449,1.841318738538288,1.0,0.0,0.0,0.0,0.0
547125,23.517016799262127,0.7367498952591068,1.351322617298154,1.0,0.0,0.0,1.0,0.0
540775,3.964999052387701,0.1839711591512656,0.6784583934772281,1.0,0.0,0.0,1.0,0.0
738044,6.298195297131207,4.4319889403206565,3.5887102991756112,1.0,0.0,0.0,1.0,0.0
41713,0.9165251387689048,0.339153120939445,0.5687028622165808,0.0,0.0,0.0,1.0,0.0
107445,3.761542485751407,0.6763050360160401,0.314544279566871,1.0,0.0,0.0,1.0,0.0
310315,8.390884214875927,0.8121082273645711,6.097942636583979,1.0,0.0,0.0,0.0,0.0
766860,3.8882751475979545,1.4601776084175362,0.4227934716581615,1.0,0.0,0.0,1.0,0.0
30911,175.48940748226102,0.661569960550585,0.6769431651509376,1.0,0.0,1.0,0.0,0.0
743987,18.62706788255074,2.2116118908760165,0.3936711060078489,1.0,0.0,0.0,1.0,0.0
803264,31.751193418601964,0.1324809585130188,1.1694558107425894,1.0,0.0,0.0,1.0,0.0
956792,5.406771233708158,2.191263272372117,9.528299718165302,1.0,0.0,0.0,1.0,1.0
419422,2.078242059389892,0.5929919511318215,0.287135707335483,1.0,0.0,0.0,1.0,0.0
919804,23.054096796268897,2.8817017699658587,4.154908484230029,1.0,1.0,0.0,1.0,1.0
130608,5.328603774612224,0.3244513993682822,0.2536353309482035,1.0,0.0,0.0,0.0,0.0
695172,40.26743782153416,1.2308078901642994,0.1016683686282613,1.0,0.0,0.0,0.0,0.0
314782,22.800099888421848,2.400825461165735,4.050303207736649,1.0,0.0,0.0,1.0,1.0
397374,7.332481461833621,0.0144406614711445,0.0436430292231302,1.0,1.0,0.0,1.0,0.0
387464,23.108456593031654,0.281541158318969,1.8133666075083543,1.0,1.0,0.0,0.0,0.0
26723,27.03933401024731,0.2775857840578943,0.3006455984169895,1.0,0.0,0.0,1.0,0.0
490469,6.122359919911625,2.48909435809147,0.2955090468550418,1.0,1.0,0.0,1.0,0.0
362735,22.872971694123287,0.0756865004540512,7.6419480492504945,1.0,0.0,0.0,1.0,1.0
266066,96.68652787085274,2.1845843402796734,0.3843255414566126,1.0,0.0,0.0,1.0,0.0
272236,217.15027898281355,1.1476539538592454,0.3468602896717364,1.0,0.0,0.0,1.0,1.0
204802,8.215164591683708,0.6227350948158578,0.5857565471950252,1.0,1.0,0.0,1.0,0.0
56386,5.501934339846117,0.4317227247596755,1.088564528829881,1.0,0.0,1.0,0.0,0.0
595720,1.446440423352671,0.5236754033864761,4.055045374917519,0.0,0.0,1.0,1.0,0.0
91756,7.918819691961703,0.4965083207157976,0.6910580806880614,1.0,0.0,0.0,1.0,0.0
180169,8.889116423083378,0.0204220655306898,1.240037443772601,1.0,1.0,0.0,1.0,0.0
140595,1.6350450116726916,48.5136680019976,1.3464007086321277,0.0,0.0,1.0,1.0,0.0
151037,82.89680617778366,0.5527848201377885,1.9488362751039836,1.0,0.0,0.0,1.0,0.0
446844,23.29404349047301,3.5885124628709986,2.1500178402483425,1.0,0.0,0.0,0.0,0.0
745272,13.613232144936092,0.6685454874592289,6.267177406434059,1.0,1.0,0.0,1.0,1.0
175610,0.2103403585693931,3.104462987894086,1.939594339623401,0.0,0.0,0.0,1.0,0.0
671509,8.361636493635858,0.2351293781963719,0.8566752032606688,1.0,1.0,0.0,1.0,0.0
669921,16.599139314425205,0.1510134085538119,1.9119613575296648,1.0,0.0,0.0,1.0,0.0
713404,8.769267661655444,3.1543873941207017,1.4406353859228438,1.0,0.0,0.0,0.0,0.0
953197,22.013009040011266,7.730603854833431,0.479184212035413,1.0,0.0,0.0,0.0,0.0
275045,13.047461780088287,0.2120555152293027,14.70553821309238,1.0,1.0,0.0,1.0,1.0
682311,3.694791017946761,1.2688774650105592,7.777469347234287,1.0,0.0,0.0,1.0,1.0
27698,7.297327376240303,0.956439556957398,0.1658223155155904,1.0,0.0,0.0,1.0,0.0
571656,6.621302246271809,5.358490755203612,0.3456726177346109,1.0,0.0,0.0,1.0,0.0
811674,7.89264695129529,0.0370154041945236,1.7990735535464226,1.0,1.0,0.0,0.0,0.0
404959,17.22282316554893,0.5334902674087271,0.1126378860777349,1.0,0.0,0.0,1.0,0.0
226029,4.848419730151271,0.2620460503236954,1.239242465883424,1.0,1.0,0.0,1.0,0.0
390119,26.600114235293933,0.2657641247827615,0.0246774375780004,1.0,1.0,0.0,0.0,0.0
238390,9.018694727623949,16.613667031905752,2.9059179857387565,1.0,0.0,0.0,1.0,0.0
858010,9.319258740248197,2.2134964463391724,2.1097802161058223,1.0,0.0,0.0,1.0,0.0
262236,28.651165242840392,0.399335635238526,1.7688021956697024,1.0,1.0,0.0,1.0,0.0
200557,18.961773854045973,1.331733934815759,1.617965811376145,1.0,1.0,0.0,1.0,0.0
694128,17.05302994255329,0.1880397154125264,0.6840221805980758,1.0,0.0,0.0,1.0,0.0
890935,12.774169511160483,6.65455809362022,0.659777228668379,1.0,1.0,0.0,1.0,0.0
813116,12.26613772764441,21.32535822734483,0.096994208992906,1.0,1.0,0.0,1.0,0.0
848449,1.6987815509324566,0.8684614832275901,1.1356910216693283,0.0,0.0,0.0,1.0,0.0
543362,50.4492424507553,0.58155761593324,0.3529558035462085,1.0,0.0,0.0,1.0,0.0
686785,3.0400993116991746,3.96209169168174,2.3281486277668537,1.0,0.0,1.0,1.0,0.0
686418,25.75348774603405,1.1986245597872685,1.6873729054246736,1.0,1.0,0.0,0.0,0.0
918515,11.317523693279911,7.076599221947359,1.4069560526550977,1.0,1.0,0.0,1.0,0.0
535506,4.169796968272739,0.3547906395006256,5.566087073519167,1.0,1.0,0.0,1.0,1.0
817167,33.42532710131245,3.961368229041807,0.1559715256445165,1.0,1.0,0.0,1.0,0.0
596233,17.06949055166403,0.1330656087840508,3.74420467406927,1.0,0.0,0.0,1.0,0.0
370613,4.753098969881393,6.525596194194661,1.121762191995762,1.0,0.0,0.0,1.0,0.0
813760,21.41330765024673,7.03752761315375,1.896468895255252,1.0,0.0,0.0,0.0,0.0
723157,9.310645115030509,0.2012478826269307,0.215693883749302,1.0,1.0,0.0,1.0,0.0
486832,34.017772529976035,150.68982142347343,2.527966587805748,1.0,0.0,0.0,1.0,1.0
768936,0.9226998855260876,0.0252389095737642,1.6894317633702578,0.0,0.0,0.0,0.0,0.0
151069,8.605809214591934,0.6844969652159938,2.2995771089911567,1.0,0.0,1.0,1.0,0.0
294205,23.445802120696808,2.86143598219747,0.5302750209124741,1.0,0.0,0.0,0.0,0.0
662634,20.80769274047187,4.091504859768271,0.6422929661990714,1.0,0.0,0.0,1.0,0.0
290022,3.651314513732338,0.3699510396823593,0.1193741526365966,1.0,0.0,0.0,1.0,0.0
855916,12.702690435205202,64.76242771672514,1.8223177871654768,1.0,1.0,0.0,0.0,0.0
964368,4.020392113918528,1.2254374150943224,1.0031961629235002,1.0,1.0,0.0,1.0,0.0
148898,12.829554901608166,0.463176580525829,14.332743202612996,1.0,1.0,0.0,0.0,0.0
952862,0.3139067667341393,1.172295392096253,0.8939831099955436,0.0,1.0,0.0,0.0,0.0
700115,14.78327028876788,0.1903082842281911,2.2044465184175848,1.0,1.0,0.0,1.0,0.0
176466,11.220352757403717,0.6731370822611961,0.631427849291208,1.0,0.0,0.0,1.0,0.0
26075,3.5168678760429355,0.4443711275512822,0.3667171504375477,1.0,0.0,0.0,1.0,0.0
662437,20.962190209947988,1.4370606547777158,0.3397756307377135,1.0,1.0,0.0,0.0,0.0
944179,5.499751214703284,0.1372858091805446,1.8648064462969056,1.0,1.0,0.0,1.0,0.0
315,12.440019223955913,8.726477453407798,2.738452128929754,1.0,1.0,0.0,1.0,0.0
531525,8.295314444273318,1.7062451360223334,8.947314212925171,1.0,0.0,0.0,0.0,0.0
485563,28.92249847873199,1.3855076170467084,1.5088494163378334,1.0,0.0,0.0,1.0,0.0
363068,23.08793886693569,1.3884388219947492,7.147437576349491,1.0,1.0,0.0,1.0,1.0
424463,12.669765129525786,0.1767171624582173,0.3911324396059831,1.0,0.0,1.0,1.0,0.0
539100,54.78201985932023,2.7078146580835463,9.863097950360189,1.0,0.0,0.0,1.0,1.0
501438,5.150134381477798,0.1287320668129297,1.7304191343673947,1.0,0.0,0.0,1.0,0.0
314066,5.744912222628601,0.5552821883223027,2.3223432412215184,1.0,0.0,0.0,1.0,0.0
559286,90.81742190681364,0.1212260633550471,0.1774558836278477,1.0,0.0,0.0,1.0,0.0
761245,1.438274679905868,42.74273939123489,0.5116342564866383,0.0,0.0,1.0,0.0,0.0
856032,6.416928236419582,8.259034722239182,1.465657247065305,1.0,0.0,1.0,1.0,0.0
860306,4.366820715481653,1.0018156260460989,0.091967992670902,1.0,0.0,0.0,1.0,0.0
574984,6.962569203003961,35.023660118114286,0.051197303238655,1.0,0.0,0.0,1.0,0.0
111516,35.70773065941767,0.9935242203626168,0.6838162348523701,1.0,0.0,0.0,0.0,0.0
774361,2.0901335467840814,20.853669308028245,7.405495487077817,1.0,0.0,0.0,1.0,1.0
8580,3.310449819793478,0.4101955090487428,0.9846329131729006,1.0,1.0,0.0,0.0,0.0
782802,1.0164270079148368,0.2412535671914842,0.270483935351894,0.0,0.0,0.0,0.0,0.0
121110,9.30240300586567,5.583001233386777,0.9265407137813728,1.0,1.0,0.0,0.0,0.0
755514,3.8053897926428455,3.4526668500357087,0.147111013940276,1.0,1.0,1.0,1.0,0.0
12188,25.716628964719167,0.487158781726989,0.5897586274576364,1.0,0.0,0.0,1.0,0.0
325125,2.157602303919465,1.415546879636726,5.412901832570373,1.0,0.0,0.0,1.0,1.0
333676,44.58455404929059,116.15717885911889,1.7693237877419614,1.0,1.0,0.0,0.0,0.0
461036,14.16735912344048,0.0522294831253527,1.1288779734555074,1.0,1.0,0.0,0.0,0.0
643849,1.1771123461477928,0.4707695633349615,3.566870027540514,0.0,1.0,0.0,0.0,0.0
657098,9.235068722717902,0.4916225969183024,3.1170312165220992,1.0,1.0,0.0,0.0,0.0
715277,4.149531228422639,0.0245641066566711,1.3698278842708094,1.0,0.0,0.0,1.0,0.0
914616,2.0802154363448757,8.988393242290913,0.5284394871207365,1.0,0.0,0.0,1.0,0.0
250255,17.789255234970547,1.506935303193055,0.4978562330648722,1.0,0.0,0.0,1.0,0.0
133778,2.7047860196286435,2.8746077588185406,1.1669757774328573,1.0,0.0,0.0,0.0,0.0
84814,15.972464602411426,2.449640630689058,2.443731456105929,1.0,0.0,0.0,1.0,0.0
729700,49.1102824846104,2.32424280091505,0.9803211393953104,1.0,1.0,0.0,1.0,0.0
143197,44.970186286552256,0.6661251851396414,1.9060832390183564,1.0,0.0,0.0,1.0,0.0
500363,3.5390351360238657,0.5360783628617377,1.7694696634111762,1.0,0.0,0.0,1.0,0.0
503308,2.312848105199477,1.4499045559550705,1.6684698016098622,1.0,1.0,0.0,0.0,0.0
654107,8.588168279056276,2.044529737482118,1.6981312866001796,1.0,1.0,0.0,0.0,0.0
980664,7.3342770370570705,0.0398854134038429,0.2250579946182844,1.0,0.0,0.0,1.0,0.0
110016,3.377175151092097,0.4037722521874372,1.259166518671442,1.0,1.0,0.0,0.0,0.0
918731,28.70745923245551,0.3358659879536734,1.749676577311421,1.0,0.0,0.0,0.0,0.0
232370,26.839684775164343,1.577628907275104,4.468920869668395,1.0,1.0,0.0,1.0,1.0
340767,1.3750832814627858,2.758340577413894,1.0902896584453514,0.0,0.0,0.0,1.0,0.0
472962,0.7296450725531362,0.0994481799482212,0.6202572174801116,0.0,1.0,0.0,1.0,0.0
531039,100.3727101696475,0.1512063173176869,0.4733329003266568,1.0,0.0,0.0,0.0,0.0
474308,14.9024980704174,0.1204391994490354,0.2059906149462866,1.0,0.0,0.0,0.0,0.0
730736,13.9369517245228,0.0473265934706087,8.812110620708005,1.0,0.0,0.0,0.0,0.0
512205,4.398470042695356,0.0504994001343723,2.827037011313688,1.0,1.0,0.0,1.0,0.0
896803,0.4387221938982775,0.0678385657860161,0.681637940617289,0.0,1.0,0.0,0.0,0.0
